fighter_banner_info.personal_info.fighter_id,fighter_banner_info.personal_info.platform_name,character_name,league_point,league_rank,rating,fighter_banner_info.home_name
vicg94,CrossPlatform,Ken,0,36,1873,Brazil
FGC_KEYZ,Steam,Cammy,0,36,1872,Brazil
sasanbo,Steam,Chun-Li,0,36,1872,Japan
Zykles,Steam,Kimberly,0,36,1872,Canada
mzy069,Steam,Luke,0,36,1872,China
Mister Crimson,Steam,Luke,0,36,1872,France
tamanegitaberu,Steam,Luke,0,36,1872,Japan
동탄_톰하디(GasMan),Steam,Luke,0,36,1872,South Korea
USGYGaru,Steam,Guile,0,36,1872,Japan
たかはしJP,Steam,Blanka,0,36,1872,Brunei
MyCammyIsFree,CrossPlatform,Cammy,0,36,1871,United States
edamakotoTwitch,Steam,Chun-Li,0,36,1871,Japan
BananaUyuu,Steam,Kimberly,0,36,1871,United States
Dapvip,Steam,Kimberly,0,36,1871,Other
AutoMattock,Steam,A.K.I.,0,36,1871,United States
いおりチャンネル,Steam,Ken,0,36,1871,Japan
HAITANI,Steam,Chun-Li,0,36,1870,Japan
御茶ノ水マリーザ,Steam,Chun-Li,0,36,1870,Japan
IamChuan,Steam,Chun-Li,0,36,1870,Malaysia
Icekeng,Steam,Edmond Honda,0,36,1870,Japan
Combofriend,Steam,Luke,0,36,1870,United States
mizuki1121,Steam,Guile,0,36,1870,Japan
WillyHsu7,CrossPlatform,Marisa,0,36,1870,Other
民谷伊右衛門,Steam,Dee Jay,0,36,1870,Japan
JAH_LEXE,Steam,Ken,0,36,1870,Brazil
ゴトーー,CrossPlatform,Ryu,0,36,1870,Japan
kinoko_noko_p,Steam,Cammy,0,36,1869,Japan
Zeno,Steam,JP,0,36,1869,Portugal
じぇいTTV,Steam,Manon,0,36,1869,Japan
Suleymon,Steam,Kimberly,0,36,1869,United Kingdom
otaniBC,Steam,Luke,0,36,1869,Japan
SansFromFB,Steam,Dee Jay,0,36,1869,Canada
roro,Steam,Ken,0,36,1869,Japan
yuu_,Steam,Ken,0,36,1869,Japan
SFM_Mikex,CrossPlatform,Ken,0,36,1869,Canada
HKDASH,Steam,Cammy,0,36,1868,Brazil
childking,Steam,JP,0,36,1868,Australia
The4philzz,Steam,JP,0,36,1868,United Kingdom
にくまき,CrossPlatform,JP,0,36,1868,Japan
Jazdero,Steam,JP,0,36,1868,Mexico
CFN Good,Steam,Kimberly,0,36,1868,United States
QANBA-DAKOU,Steam,Dee Jay,0,36,1868,China
Geeck-O,Steam,Cammy,0,36,1867,Italy
Shadow,CrossPlatform,JP,0,36,1867,Brazil
Whitelight678,Steam,JP,0,36,1867,China
snowbell8,Steam,JP,0,36,1867,Japan
AmnesiaSoGood,Steam,JP,0,36,1867,United Kingdom
HIKARU_ssbu,Steam,Chun-Li,0,36,1867,Japan
Kazunoko,Steam,Jamie,0,36,1867,Japan
にゃっとう,Steam,Marisa,0,36,1867,Japan
ヤンマー_twitch,Steam,Juri,0,36,1867,Japan
XxETxXBR,CrossPlatform,Lily,0,36,1867,Brazil
CFN Good,Steam,JP,0,36,1866,United States
CFN Good,Steam,Juri,0,36,1866,United States
8AM Pools,Steam,Cammy,0,36,1865,Other
VegaPatch,CrossPlatform,Chun-Li,0,36,1865,Spain
DeusFSP,Steam,Jamie,0,36,1865,United States
あるぶら,Steam,Blanka,0,36,1865,Japan
Muramasa,Steam,Rashid,0,36,1865,Japan
CFN Good,Steam,A.K.I.,0,36,1865,United States
Kotomi Ichinose,Steam,Dee Jay,0,36,1865,Other
天野/amano0128,Steam,Dee Jay,0,36,1865,Japan
グラビトン原田,Steam,Ryu,0,36,1865,Japan
Fitt3dcap,CrossPlatform,Cammy,0,36,1864,United States
Codex/Loa,Steam,Cammy,0,36,1864,Mexico
Kona,Steam,Dhalsim,0,36,1864,Japan
orangeinn,Steam,JP,0,36,1864,Japan
--许诺--,Steam,Edmond Honda,0,36,1864,China
anteyk,Steam,Luke,0,36,1864,Japan
ezaboy,Steam,Guile,0,36,1864,Japan
みぜんぜん,Steam,Juri,0,36,1864,Japan
いきりと,CrossPlatform,Blanka,0,36,1864,Japan
TaiwanDaimon,Steam,Dhalsim,0,36,1863,Other
SFM_Mikex,CrossPlatform,JP,0,36,1863,Canada
知性 | nega,Steam,Kimberly,0,36,1863,Japan
CFN Good,Steam,Jamie,0,36,1863,United States
はりまです,Steam,Luke,0,36,1863,Japan
ファイナルあつし,Steam,Juri,0,36,1863,Japan
大幸すばる,Steam,A.K.I.,0,36,1863,Japan
MadHawk,Steam,Lily,0,36,1863,South Korea
太鼓のヒマジン,CrossPlatform,Dee Jay,0,36,1863,Japan
Airbirdieman187,CrossPlatform,Ken,0,36,1863,Cambodia
Parume,Steam,Ken,0,36,1863,Japan
MexiPads,Steam,Ryu,0,36,1863,Mexico
魔法少女ざんぎたん,CrossPlatform,Zangief,0,36,1862,Japan
Quiggy,Steam,Zangief,0,36,1862,United Kingdom
pahnda,Steam,Luke,0,36,1862,Bosnia and Herzegovina
MTL_Rami,Steam,Rashid,0,36,1862,Canada
CFN Good,Steam,Dee Jay,0,36,1862,United States
Keoma,Steam,Luke,0,36,1861,Brazil
Problem X,Steam,Marisa,0,36,1861,United Kingdom
Patelana,Steam,Juri,0,36,1861,Chile
NLNL,Steam,Ken,0,36,1861,South Korea
GOL | Synphony,Steam,Cammy,0,36,1860,United States
SLC SunBaby,Steam,JP,0,36,1860,Other
StealthTX,Steam,JP,0,36,1860,Other
mzy069,Steam,JP,0,36,1860,China
bagbag3,Steam,Chun-Li,0,36,1860,Japan
MATHARAZO,Steam,Ken,0,36,1860,Peru
Cachexic,Steam,Ryu,0,36,1860,United States
Kazunoko,Steam,Ryu,0,36,1860,Japan
Matui,Steam,Cammy,0,36,1859,Japan
godofjimmy1,Steam,Dhalsim,0,36,1859,Japan
inaba360,Steam,Dhalsim,0,36,1859,Japan
bekobeko,Steam,JP,0,36,1859,Japan
-带病摸奖-,Steam,JP,0,36,1859,China
わふうお,Steam,JP,0,36,1859,Japan
nickibrand,Steam,Manon,0,36,1859,Australia
Xampson,Steam,Chun-Li,0,36,1859,Brazil
realmf,Steam,Luke,0,36,1859,Kuwait
Major Twinkie,Steam,Dee Jay,0,36,1859,United States
VelociraptorEH,Steam,JP,0,36,1858,Other
KEY_,Steam,Edmond Honda,0,36,1858,Japan
doyanbo,Steam,Guile,0,36,1858,Japan
Siinon,CrossPlatform,Manon,0,36,1857,Other
VicinalCorgi,Steam,Luke,0,36,1857,South Korea
LAPLACE｜Vanao,Steam,Blanka,0,36,1857,Japan
MIYABI,CrossPlatform,Blanka,0,36,1857,Japan
TsuneHERO,Steam,Rashid,0,36,1857,Japan
Mikeand1ke,CrossPlatform,A.K.I.,0,36,1857,United States
,Steam,Dee Jay,0,36,1857,Japan
DRDANNYPHAM,Steam,Zangief,0,36,1856,United States
CFN Good,Steam,Marisa,0,36,1856,United States
DMulherPMulher,Steam,Marisa,0,36,1856,Brazil
Dgawa,Steam,Ken,0,36,1856,Japan
sikkemi,Steam,Ryu,0,36,1856,Japan
もっちゃん,Steam,JP,0,36,1855,Japan
DEEBONEZ,Steam,Zangief,0,36,1855,United States
Broly_,Steam,Jamie,0,36,1855,Brazil
bbboxheaddd,Steam,Guile,0,36,1855,Other
ジャークキック,CrossPlatform,Dee Jay,0,36,1855,Japan
Prophet,CrossPlatform,A.K.I.,0,36,1854,United States
EscapingJail,Steam,Dee Jay,0,36,1854,United States
Thai Ming,CrossPlatform,JP,0,36,1853,Germany
のろのろ,Steam,JP,0,36,1852,Japan
要晚睡的177,Steam,Juri,0,36,1852,China
jbsn01,Steam,Juri,0,36,1852,China
Ontology,Steam,Dee Jay,0,36,1852,Japan
Daimon,Steam,Dhalsim,0,36,1851,Other
LinkNova,Steam,JP,0,36,1851,United Kingdom
TKR__,Steam,Chun-Li,0,36,1851,France
Zambambo,Steam,Chun-Li,0,36,1851,Ireland
jeondding,Steam,Kimberly,0,36,1851,South Korea
icehot77,Steam,Luke,0,36,1851,Japan
Zach,Steam,Guile,0,36,1851,United States
Banehollow3789,Steam,Marisa,0,36,1851,United States
むすいマン,CrossPlatform,Ken,0,36,1851,Japan
Tony_PC,Steam,JP,0,36,1850,Japan
補正切りマジニ,Steam,JP,0,36,1850,Japan
Young_Beautiful,Steam,Zangief,0,36,1850,China
はやお880,CrossPlatform,Zangief,0,36,1850,Japan
Beslem,Steam,Luke,0,36,1850,France
FGCAmu,Steam,Juri,0,36,1850,Pakistan
成都杰娃jiewa,Steam,Ken,0,36,1850,China
宇宙ママ,Steam,Cammy,0,36,1849,Japan
YimYams,Steam,Cammy,0,36,1849,Germany
Ferreras,CrossPlatform,Cammy,0,36,1849,Dominican Republic
Micky,Steam,Luke,0,36,1849,Other
Papinfgc,CrossPlatform,Luke,0,36,1849,Dominican Republic
Problem X,Steam,Blanka,0,36,1849,United Kingdom
FinessaHudgens,Steam,JP,0,36,1848,Philippines
veggey,Steam,Zangief,0,36,1848,Norway
DexVaas,Steam,Luke,0,36,1848,Brazil
mauibrad,Steam,Luke,0,36,1848,Other
コミュニケーション,Steam,Ken,0,36,1848,Japan
雄次郎【Yujiro】,Steam,JP,0,36,1847,Japan
DTN_NoNeed,Steam,Chun-Li,0,36,1847,United States
ItzRunex_,Steam,Blanka,0,36,1847,United States
Nox2,Steam,Rashid,0,36,1847,Kuwait
THE COOL KID93,CrossPlatform,Rashid,0,36,1847,United States
OrangeMan,Steam,Dee Jay,0,36,1847,Canada
EL PIRULO,Steam,JP,0,36,1846,Chile
Fluddz,Steam,Manon,0,36,1846,United States
CeramicSugar,Steam,Luke,0,36,1846,United States
Game Sucks,CrossPlatform,Luke,0,36,1846,Saint Lucia
KuriManju,CrossPlatform,Luke,0,36,1846,Japan
kubo,CrossPlatform,Marisa,0,36,1846,Japan
FT0001,Steam,Rashid,0,36,1846,Japan
EGO | hishow,Steam,Ken,0,36,1846,Japan
猛毒使い柳龍光,Steam,Ken,0,36,1846,China
Drive,Steam,JP,0,36,1845,Japan
doskonnbu,Steam,Rashid,0,36,1845,Japan
abimas360,Steam,Dee Jay,0,36,1845,Brazil
GouverneurParis,CrossPlatform,Dee Jay,0,36,1845,France
ちばあすか,Steam,Cammy,0,36,1844,Japan
Alphen,Steam,Cammy,0,36,1844,France
SURINI,Steam,Kimberly,0,36,1844,South Korea
iRedman,CrossPlatform,Edmond Honda,0,36,1844,United States
White-Ashx,CrossPlatform,Luke,0,36,1844,Qatar
知性 | ろぜろぜ真紅(本物),Steam,A.K.I.,0,36,1844,Japan
KOGI,CrossPlatform,Ryu,0,36,1844,Japan
semy28,Steam,Ryu,0,36,1844,Germany
	Teprenone,Steam,Cammy,0,36,1843,Other
RiddlesMK,Steam,Luke,0,36,1843,Canada
Monk,CrossPlatform,Luke,0,36,1843,United States
@Zenith,CrossPlatform,Marisa,0,36,1843,Brazil
にぽぽぽ,Steam,Dee Jay,0,36,1843,Japan
Gohão,Steam,Ryu,0,36,1843,Brazil
S狗_Urien,Steam,JP,0,36,1842,China
Bean,Steam,Chun-Li,0,36,1842,United States
MindRPG,CrossPlatform,Luke,0,36,1842,Thailand
akimo,Steam,Marisa,0,36,1842,Japan
Jns.,Steam,Dhalsim,0,36,1841,Sweden
Himsh,Steam,Zangief,0,36,1841,Kuwait
Careka,Steam,Edmond Honda,0,36,1841,Other
ZacharyJordan,Steam,Luke,0,36,1841,United States
Namikaze,Steam,Guile,0,36,1841,Brazil
hirata,CrossPlatform,Ken,0,36,1841,Japan
Chaminsky,Steam,Zangief,0,36,1840,Japan
小张和小丽,Steam,Jamie,0,36,1840,China
あくたがわ,Steam,Edmond Honda,0,36,1840,Japan
HLザベス,Steam,A.K.I.,0,36,1840,Japan
Blaz11,CrossPlatform,Ken,0,36,1840,Chile
buchi,CrossPlatform,Ken,0,36,1840,Japan
緑ぺこ(midopeko),Steam,Ken,0,36,1840,Japan
トウカイテイオー,Steam,JP,0,36,1839,Japan
정후야레고좀그만사,Steam,Edmond Honda,0,36,1839,South Korea
よってぃ,Steam,Luke,0,36,1839,Japan
NWA54,Steam,Rashid,0,36,1839,France
FreyaWanmei,Steam,JP,0,36,1838,France
Canontree,Steam,Zangief,0,36,1838,South Korea
Boltstrike,Steam,Jamie,0,36,1838,United Kingdom
xx_CURRYMAN_xx,CrossPlatform,Edmond Honda,0,36,1837,Japan
trashbox,Steam,Marisa,0,36,1837,Japan
PUNKLEI,Steam,Marisa,0,36,1837,China
VegaPatch,CrossPlatform,A.K.I.,0,36,1837,Spain
サイバーパン君,Steam,Chun-Li,0,36,1836,Japan
ランガサミ/rangasamy,Steam,Edmond Honda,0,36,1836,Japan
YANGMIAN,Steam,Luke,0,36,1836,China
めろんそーだ,Steam,Marisa,0,36,1836,Japan
PimbusTheWizard,Steam,Zangief,0,36,1835,United States
RisoH,Steam,Luke,0,36,1835,Germany
Scythe,Steam,Guile,0,36,1835,United States
うめみょん,Steam,Marisa,0,36,1835,Japan
烧焦的火  (╬￣皿￣),Steam,Luke,0,36,1834,China
JACK_DOLL,Steam,Juri,0,36,1834,Japan
sorceria,Steam,Juri,0,36,1834,Japan
Hijiri,Steam,Ken,0,36,1834,Japan
HappyBird,Steam,Ken,0,36,1834,Other
ゴリむそう,CrossPlatform,Ryu,0,36,1834,Japan
TF | LordG,Steam,JP,0,36,1833,Kuwait
MikeyLe,Steam,Chun-Li,0,36,1833,United States
泸州小老太太,Steam,Chun-Li,0,36,1833,China
シーチェックイン,CrossPlatform,Kimberly,0,36,1833,Japan
AOKIAKIO,Steam,Edmond Honda,0,36,1833,Japan
Mister__BonoTTV,CrossPlatform,Guile,0,36,1833,Other
禅＠パパ,Steam,Guile,0,36,1833,Japan
パパゲマ,Steam,Lily,0,36,1833,Japan
ネカリーノ,Steam,Dee Jay,0,36,1833,Japan
H1ghscor3,Steam,Ken,0,36,1833,Philippines
Koyomi Alive,Steam,Cammy,0,36,1832,Australia
DidimoKOF,Steam,Dhalsim,0,36,1832,Brazil
JF-Keydash,Steam,Guile,0,36,1832,Argentina
santaroutv,Steam,Chun-Li,0,36,1831,Japan
ooitaJUN,Steam,Chun-Li,0,36,1831,Japan
健康な野菜,Steam,Jamie,0,36,1831,Japan
Kainorage,Steam,Ken,0,36,1831,Italy
beef_or_bahamut,Steam,Ken,0,36,1831,Japan
あそ￥12,Steam,JP,0,36,1830,Japan
ひらおうとつ,Steam,Chun-Li,0,36,1830,Japan
AMTRS|SCORE,Steam,Kimberly,0,36,1830,Japan
Gust,Steam,Edmond Honda,0,36,1830,Brazil
めたるこあら,Steam,Juri,0,36,1830,Japan
Alrighty,Steam,A.K.I.,0,36,1830,Other
FGCAmu,Steam,Dee Jay,0,36,1830,Pakistan
MATSUR1,Steam,JP,0,36,1829,Japan
Khezmen,Steam,Juri,0,36,1829,Germany
Fandroid,Steam,Ken,0,36,1829,Kuwait
SASORI,Steam,Ken,0,36,1829,Japan
Delta,Steam,Ken,0,36,1829,Japan
わたぼうjp@春麗求む,Steam,JP,0,36,1828,Japan
uroncha,Steam,Zangief,0,36,1828,Japan
Moipes,Steam,Manon,0,36,1828,Chile
YOKOHAMA_TARO,Steam,Chun-Li,0,36,1828,Japan
地元最強マン,Steam,Luke,0,36,1828,Japan
Imstilldadaddy,CrossPlatform,Guile,0,36,1828,United Kingdom
satoru_pc,Steam,Marisa,0,36,1828,Japan
LiuMang,Steam,Marisa,0,36,1828,China
Kycse,Steam,Lily,0,36,1828,United States
ふじい/FUJII,Steam,Ryu,0,36,1828,Japan
000001,Steam,JP,0,36,1827,Brazil
Douyu_尼尔来一口,Steam,Jamie,0,36,1827,China
RaInPrO,Steam,Luke,0,36,1827,Other
Milinkon,CrossPlatform,Marisa,0,36,1827,Japan
COROTE_666,Steam,Blanka,0,36,1827,Brazil
Ryder,Steam,Blanka,0,36,1827,United States
BSIDA,Steam,Ken,0,36,1827,Other
801 Strider,Steam,JP,0,36,1826,United States
村田源二郎,Steam,Dee Jay,0,36,1826,Japan
Keoma,Steam,Ryu,0,36,1826,Brazil
Hyottoko_X,Steam,JP,0,36,1825,Japan
FLT12345,Steam,Chun-Li,0,36,1825,Japan
초고도비만.125Kg.롱판다,Steam,Jamie,0,36,1825,South Korea
JIRO,Steam,Jamie,0,36,1825,Japan
kuromame,Steam,Luke,0,36,1825,Japan
いの村_GG,Steam,Luke,0,36,1825,Japan
毒の沼地,Steam,Marisa,0,36,1825,Other
風さんやで♪,Steam,Blanka,0,36,1825,Japan
maimaiken,Steam,Ken,0,36,1825,China
ksyk14,Steam,Ken,0,36,1825,Japan
Zangief_bolado,Steam,Zangief,0,36,1824,Brazil
Young_Trussy,Steam,Marisa,0,36,1824,Paraguay
RUFIANmx,Steam,Blanka,0,36,1824,Mexico
TBTBTB,Steam,Rashid,0,36,1824,Australia
AJuiceman,Steam,A.K.I.,0,36,1824,United States
ぷろさん,CrossPlatform,Dee Jay,0,36,1824,Japan
WetKunai,Steam,Cammy,0,36,1823,United States
Valmaster,Steam,Dhalsim,0,36,1823,France
Psycho Crusher,CrossPlatform,JP,0,36,1823,China
AlexMyersFGC,Steam,Chun-Li,0,36,1823,United States
40%MeterlessBTW,Steam,Marisa,0,36,1823,Barbados
要早睡的177,Steam,Juri,0,36,1823,China
xopowo,Steam,Juri,0,36,1823,Philippines
Type-00R,Steam,Dee Jay,0,36,1823,Japan
TTV/og_killakam,Steam,Ken,0,36,1823,Kiribati
Alemao,CrossPlatform,Ken,0,36,1823,Brazil
ちゅんすけ,Steam,Manon,0,36,1822,Japan
KiteOrca,Steam,Edmond Honda,0,36,1822,Indonesia
KoKeC.,Steam,Edmond Honda,0,36,1822,Japan
えもんだよー！,Steam,Luke,0,36,1822,Japan
Lunabella,CrossPlatform,Luke,0,36,1822,Canada
HASUMI,Steam,Juri,0,36,1822,Japan
Budget Xian,Steam,Dee Jay,0,36,1822,Vietnam
给我300块,Steam,Dee Jay,0,36,1822,China
spikun,Steam,Cammy,0,36,1821,Japan
KyukiVT,CrossPlatform,JP,0,36,1821,Brazil
3Dolla,Steam,Kimberly,0,36,1821,Jamaica
俺との愛を守る為お前は旅立ち,Steam,Edmond Honda,0,36,1821,Japan
MadBestKiller,CrossPlatform,Luke,0,36,1821,United States
Bairon,CrossPlatform,Marisa,0,36,1821,Japan
aoyama,Steam,Dee Jay,0,36,1821,Japan
Yunjabes,Steam,Ken,0,36,1821,South Korea
うたひろ,Steam,Ken,0,36,1821,Japan
Babaaaaa,Steam,Luke,0,36,1820,Japan
vWsym,Steam,Luke,0,36,1820,Saudi Arabia
zjk666666,Steam,Luke,0,36,1820,China
iOvrthk TTV,Steam,Lily,0,36,1820,United States
ShowHey,Steam,Dee Jay,0,36,1820,Other
HollywoodSleep,Steam,Dee Jay,0,36,1820,United States
YIKAJIEYIMEN,Steam,Ken,0,36,1820,China
KUSANAGI,Steam,Ken,0,36,1820,France
Hijiri,Steam,Ken,0,36,1820,Japan
Dogdog_928,Steam,Ken,0,36,1820,Japan
TRUMP2024MAGA,Steam,Dhalsim,0,36,1819,United States
GangTheMan,CrossPlatform,JP,0,36,1819,Japan
SENA,Steam,JP,0,36,1819,Japan
Xiliuxi98,Steam,Chun-Li,0,36,1819,Seychelles
KimYasoo,Steam,Jamie,0,36,1819,South Korea
そぼろんぐ,Steam,Edmond Honda,0,36,1819,Japan
HAITANI,Steam,Luke,0,36,1819,Japan
Yanai_PC,Steam,Marisa,0,36,1819,Japan
shin7270,Steam,Rashid,0,36,1819,Japan
DeeAncer,CrossPlatform,Dee Jay,0,36,1819,Armenia
TonexBR,Steam,Cammy,0,36,1818,Brazil
eitino,Steam,Dhalsim,0,36,1818,Japan
Joxero,Steam,JP,0,36,1818,Spain
PRO7OTYPE,Steam,Manon,0,36,1818,United States
もうやりたくないんです,Steam,Kimberly,0,36,1818,Japan
Ghostpowder,Steam,Kimberly,0,36,1818,United States
は　　む,Steam,Kimberly,0,36,1818,Japan
声野ぴよこTwitch,CrossPlatform,Marisa,0,36,1818,Canada
hagurin,Steam,Marisa,0,36,1818,Japan
Kresent,CrossPlatform,Rashid,0,36,1818,United States
MAGE,Steam,Ryu,0,36,1818,Japan
Smile,Steam,Cammy,0,36,1817,Japan
GentlemanThief,Steam,Cammy,0,36,1817,United States
戌神こるね,Steam,JP,0,36,1817,Japan
martin,Steam,Chun-Li,0,36,1817,Japan
Combo Kash,CrossPlatform,Chun-Li,0,36,1817,United States
I‘mユオル,Steam,Luke,0,36,1817,Japan
see me in sf1,Steam,Luke,0,36,1817,Other
inaba360,Steam,Guile,0,36,1817,Japan
バーバヤーガ,Steam,Marisa,0,36,1817,Japan
Mau Mau,Steam,Dee Jay,0,36,1817,Brazil
X9999,Steam,Ken,0,36,1817,Other
Kait358,Steam,Chun-Li,0,36,1816,Japan
战神_河池VR,Steam,Luke,0,36,1816,China
Azrealito,Steam,Marisa,0,36,1816,United States
Kaymin,Steam,Juri,0,36,1816,Lebanon
LegendaryKAD,Steam,Juri,0,36,1816,United States
komumi,Steam,Dee Jay,0,36,1816,Japan
ぴゅあさん,Steam,Dee Jay,0,36,1816,Japan
Nikusan,CrossPlatform,Ken,0,36,1816,Other
Darlan,Steam,Ken,0,36,1816,Peru
Glitch,Steam,Cammy,0,36,1815,Dominican Republic
Li_NYC,Steam,Edmond Honda,0,36,1815,United States
TDino,Steam,Guile,0,36,1815,Mexico
新鮮な骨付きマトンを探している,Steam,Guile,0,36,1815,Japan
Giyu_PC,Steam,Juri,0,36,1815,United States
jivan,Steam,A.K.I.,0,36,1815,Japan
Ushy,Steam,Dee Jay,0,36,1815,Japan
bussan666,Steam,Dee Jay,0,36,1815,Japan
Demitrix,CrossPlatform,Manon,0,36,1814,Brazil
SLC mid9poppy,Steam,Guile,0,36,1814,Japan
ヒカズゲ,CrossPlatform,Marisa,0,36,1814,Japan
Yome,Steam,Juri,0,36,1814,South Korea
LORD STB,Steam,Juri,0,36,1814,Egypt
mos505,Steam,A.K.I.,0,36,1814,Japan
Alined,Steam,A.K.I.,0,36,1814,Japan
Lionheart,CrossPlatform,A.K.I.,0,36,1814,France
curemarine,Steam,Zangief,0,36,1813,Other
nezu,CrossPlatform,Manon,0,36,1813,Japan
sikitam,Steam,Chun-Li,0,36,1813,Japan
酒蒙子尼尔,Steam,Jamie,0,36,1813,China
hirata,CrossPlatform,Luke,0,36,1813,Japan
かつだい,CrossPlatform,Luke,0,36,1813,Japan
たき３９９６,Steam,Marisa,0,36,1813,Japan
ゲーマニ,Steam,Juri,0,36,1813,Japan
Xeno-Hoishi,Steam,Blanka,0,36,1813,United States
莫可Mok,CrossPlatform,Blanka,0,36,1813,Other
ブッチンダ,Steam,Dee Jay,0,36,1813,Japan
PeteaVayd,CrossPlatform,Ken,0,36,1813,United Kingdom
NAMAKE,Steam,JP,0,36,1812,Japan
ABang-PC,Steam,Chun-Li,0,36,1812,China
うらしま,Steam,Kimberly,0,36,1812,Japan
kazaKEN,Steam,Blanka,0,36,1812,Russia
西木寸.,Steam,Rashid,0,36,1812,Japan
深呼吸します,Steam,Rashid,0,36,1812,Japan
mishie,CrossPlatform,Lily,0,36,1812,Japan
AtayalLin,Steam,Dee Jay,0,36,1812,Other
NASH,Steam,Dee Jay,0,36,1812,United States
hirokami-pc,Steam,Ryu,0,36,1812,Japan
Haar_ryu,Steam,Ryu,0,36,1812,Japan
thiaguinhor9,Steam,Cammy,0,36,1811,Brazil
PangMi,Steam,Cammy,0,36,1811,China
KNUCKLESONIC,Steam,JP,0,36,1811,Japan
Bloodsong,Steam,JP,0,36,1811,Other
s4ltyKiD,CrossPlatform,Kimberly,0,36,1811,Belgium
けんます/twitch,Steam,Luke,0,36,1811,Japan
しゃるる,Steam,Luke,0,36,1811,Japan
Mimam,Steam,Guile,0,36,1811,Brazil
KR_Wrestlingman,Steam,Marisa,0,36,1811,South Korea
SchiacciSempre,Steam,Juri,0,36,1811,Italy
ワド犬ワド,Steam,Rashid,0,36,1811,Japan
みょん.,Steam,Lily,0,36,1811,Japan
WORLDCLASS,Steam,Ken,0,36,1811,South Korea
ゆーじ_,Steam,Cammy,0,36,1810,Japan
Babilônia,CrossPlatform,Dhalsim,0,36,1810,Brazil
isniffglue69-pc,Steam,Dhalsim,0,36,1810,Australia
Tech,Steam,JP,0,36,1810,Japan
K4LL3PRO,Steam,Zangief,0,36,1810,Germany
WallieMartin,Steam,Jamie,0,36,1810,United States
DD 丸,Steam,Jamie,0,36,1810,Other
Saitama,CrossPlatform,Guile,0,36,1810,Algeria
TIGERS/JIMMY_DR,CrossPlatform,Marisa,0,36,1810,Dominican Republic
kurobuchi_b09,Steam,Marisa,0,36,1810,Japan
Chumpslayer,Steam,Juri,0,36,1810,United States
ぽこここ,CrossPlatform,Blanka,0,36,1810,Japan
3kCLE,Steam,A.K.I.,0,36,1810,United States
カミヅキ,Steam,Lily,0,36,1810,Japan
SchiacciSempre,Steam,Dee Jay,0,36,1810,Italy
DeadAceBS,Steam,Ken,0,36,1810,Panama
ぽぽろん☆彡,Steam,Cammy,0,36,1809,Japan
ksrj4ithfhmfdff,Steam,JP,0,36,1809,Japan
げじゅん,Steam,JP,0,36,1809,Japan
四万十川清流,Steam,JP,0,36,1809,Japan
Hamood,Steam,Chun-Li,0,36,1809,United Arab Emirates
KanPro｜もると,Steam,Guile,0,36,1809,Japan
JustDriveRush-,CrossPlatform,Juri,0,36,1809,United States
NebrakaSF,Steam,Juri,0,36,1809,Brazil
Banja,Steam,Blanka,0,36,1809,Norway
Nelson,Steam,Blanka,0,36,1809,United States
kenpi,Steam,Ken,0,36,1809,Japan
moistymire,Steam,Dhalsim,0,36,1808,Japan
ひのこ555,Steam,JP,0,36,1808,Japan
くるぶし94,CrossPlatform,JP,0,36,1808,Japan
Allstar,Steam,Zangief,0,36,1808,United States
Music4friends,Steam,Kimberly,0,36,1808,Thailand
al_cohol_love,Steam,Guile,0,36,1808,Japan
eeeiji,Steam,Rashid,0,36,1808,Japan
SLC TY,Steam,Dee Jay,0,36,1808,Japan
Old_Tiger,Steam,Dee Jay,0,36,1808,South Korea
KanPro｜もると,Steam,Ryu,0,36,1808,Japan
ピピン@,CrossPlatform,Dhalsim,0,36,1807,Japan
TatsuShoryu,Steam,Dhalsim,0,36,1807,United States
冴羽777 / Twitch,Steam,JP,0,36,1807,Japan
_OST_,CrossPlatform,Chun-Li,0,36,1807,Japan
TonTon,Steam,Jamie,0,36,1807,Japan
Kirara,CrossPlatform,Luke,0,36,1807,Japan
Meraaa,Steam,Luke,0,36,1807,Japan
DestroyGodz,Steam,Guile,0,36,1807,Panama
TRiLogY,Steam,Marisa,0,36,1807,United States
Hershel-pc,Steam,Dee Jay,0,36,1807,Japan
大統領マルモリ,Steam,Dee Jay,0,36,1807,Japan
Motwu,Steam,Dee Jay,0,36,1807,Japan
りょうつ,CrossPlatform,Ken,0,36,1807,Japan
OzNsama,Steam,Ken,0,36,1807,France
阿久女イク,Steam,Ken,0,36,1807,Other
gdw92,CrossPlatform,Cammy,0,36,1806,Japan
シコザル,CrossPlatform,JP,0,36,1806,Japan
MustStopLosing,Steam,Zangief,0,36,1806,Other
YagamiSG,Steam,Kimberly,0,36,1806,Singapore
比嘉秀仁,Steam,Marisa,0,36,1806,Japan
宇宙脑魔,Steam,Marisa,0,36,1806,China
slurpeez,Steam,Juri,0,36,1806,United States
scrub,CrossPlatform,Juri,0,36,1806,United Arab Emirates
Freebee_Houney,Steam,Rashid,0,36,1806,Japan
harideshi,CrossPlatform,Lily,0,36,1806,Japan
Las Vega,CrossPlatform,Lily,0,36,1806,United States
しめさば,CrossPlatform,Dee Jay,0,36,1806,Japan
vaalix,Steam,Ken,0,36,1806,Finland
potengel16,Steam,Ken,0,36,1806,Japan
